MAL_ID,Name,Score,Genres,Type,Episodes,Aired
37997,Devils Line: Anytime Anywhere,6.87,"Action, Supernatural, Drama, Romance, Vampire, Seinen",OVA,1,2018-08-23
37998,Girly Air Force,6.18,"Action, Sci-Fi",TV,12,2019-01-10
37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.43,"Comedy, Psychological, Romance, School, Seinen",TV,12,2019-01-12
38000,Kimetsu no Yaiba,8.62,"Action, Demons, Historical, Shounen, Supernatural",TV,26,2019-04-06
38002,Asobi Asobase Specials,7.59,Comedy,Special,2,2018-11-28
38003,Bungou Stray Dogs 3rd Season,8.17,"Action, Mystery, Seinen, Super Power, Supernatural",TV,12,2019-04-12
38004,Strike Witches: 501 Butai Hasshin Shimasu!,6.48,"Military, Sci-Fi, Comedy, Shounen",TV,12,2019-04-10
38005,Strike Witches: Road to Berlin,7.32,"Action, Military, Sci-Fi, Magic, Ecchi",TV,12,2020-10-08
38009,Re:Stage! Dream Days♪,6.69,"Music, School, Slice of Life",TV,12,2019-07-07
38017,Yuukai Anna,5.0,"Action, Adventure, Romance, Seinen",Movie,1,2018-07-21
38020,Beatless Final Stage,6.81,"Action, Drama, Romance, Sci-Fi",TV,4,2018-09-26
38021,Monster Strike the Movie: Sora no Kanata,6.34,"Action, Fantasy, Game",Movie,1,2018-10-05
38022,Monster Strike The Animation,6.61,"Action, Game, Fantasy",ONA,63,2018-07-08
38024,Monster Strike The Animation Episode 0,5.73,"Action, Game, Fantasy",ONA,1,2018-06-22
38026,Ookami to Koushinryou VR,6.94,"Adventure, Historical, Fantasy",ONA,4,2019-06-03
38027,Free!: Dive to the Future Episode 0,7.46,"School, Slice of Life, Sports",Special,1,2018-06-23
38028,Green Dakara x Mirai no Mirai,5.3,Music,ONA,2,2018-07-13
38030,Muchi Muchi Kyousei Seichouchuu!!!,6.86,Hentai,ONA,2,2018-07-13
38031,Kansen Sodom,6.0,Hentai,OVA,1,2018-10-26
38032,Tinderbox,6.3,Hentai,OVA,2,2018-09-21
38033,Soikano: Gyutto Dakishimete - The Animation,6.9,Hentai,OVA,1,2018-09-28
38034,Tiny Evil,7.1,"Hentai, Supernatural",OVA,4,2018-09-28
38035,Nuresuke JK Ameyadori Rape,6.58,Hentai,ONA,2,2018-06-05
38036,Hasande Ageru,6.07,Hentai,OVA,2,2018-08-28
38037,Ane Chijo♥Max Heart,6.63,"Harem, Hentai",OVA,4,2018-08-31
38038,Elf no Oshiego to Sensei,6.47,"Hentai, Fantasy, School",OVA,2,2018-08-03
38039,Kyonyuu JK ga Ojisan Chinpo to Jupo Jupo Iyarashii Sex Shitemasu.,6.67,Hentai,OVA,2,2018-10-05
38040,Kono Subarashii Sekai ni Shukufuku wo!: Kurenai Densetsu,8.52,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",Movie,1,2019-08-30
38045,"""Calpis"" Hakkou Monogatari",5.13,Historical,ONA,1,2018-04-20
38046,Kyoukaisenjou no Horizon Special,6.38,"Action, Sci-Fi, Fantasy",Special,1,2018-12-21
38047,Crescendo Story,5.28,Music,Music,1,2018-06-19
38050,Shoujo☆Kageki Revue Starlight Specials,6.92,Comedy,Special,3,2018-10-24
38051,Rikaisha,6.15,Music,Music,1,2018-08-22
38052,WiSH VOYAGE,6.88,Music,Music,1,2018-07-01
38054,Pop in Q Dance MV,5.71,Music,Music,1,2017-06-02
38055,Evangelion: Another Impact (VR),6.42,"Action, Mecha, Sci-Fi",Movie,1,2018-07-02
38059,Namakura Gatana: Kunoichi-hen,4.9,"Ecchi, Samurai",ONA,1,2017-11-08
38061,One Room Second Season: Hanasaka Yui no Prologue,5.72,Slice of Life,Special,1,2018-07-03
38062,Endro~!,6.94,"Fantasy, Magic, Slice of Life",TV,12,2019-01-13
38063,Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,5.8,School,ONA,1,2018-07-23
38065,Taisei Kensetsu: Singapore,5.87,Drama,Special,1,2018-05-07
38067,Harukana Receive: Yokoku,6.01,Sports,ONA,11,2018-07-11
38068,Poputepipikku Kinen,6.28,"Parody, Sports",ONA,1,2018-06-14
38078,Zoo: Hidamari no Shi,6.29,Sci-Fi,Movie,1,2005-03-19
38080,Kono Oto Tomare!,7.87,"Drama, Music, Romance, School, Shounen",TV,13,2019-04-07
38081,Girls & Panzer: Saishuushou Part 2,8.04,"Military, School",Movie,1,2019-06-15
38083,Ken En Ken: Aoki Kagayaki,6.06,"Action, Adventure, Demons, Magic, Martial Arts, Fantasy",TV,13,2018-10-02
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.95,"Action, Supernatural, Magic, Fantasy",TV,21,2019-10-05
38085,Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,6.8,"Action, Supernatural, Magic, Fantasy",Movie,1,2020-12-05
38088,Digimon Adventure: Last Evolution Kizuna,8.19,"Action, Adventure, Comedy, Drama",Movie,1,2020-02-21
38089,"Okoshiyasu, Chitose-chan",6.58,"Slice of Life, Comedy, Josei",TV,24,2018-10-06
38091,Hachigatsu no Cinderella Nine (TV),6.08,"School, Sports",TV,12,2019-04-08
38095,Hatsujou Switch: Otosareta Shoujo-tachi - The Animation,6.48,Hentai,OVA,1,2018-10-26
38096,Ensemble Girls!!,5.81,Music,ONA,1,2016-06-19
38098,Mix,7.25,"Drama, Romance, School, Shounen, Sports",TV,24,2019-04-06
38101,5-toubun no Hanayome,7.59,"Harem, Comedy, Romance, School, Shounen",TV,12,2019-01-11
38104,Mahou Shoujo Site Recaps,6.23,"Horror, Psychological, Supernatural, Drama",Special,2,2018-05-10
38106,Hotohashiru,6.11,"Music, Supernatural",Music,1,2018-08-03
38107,Maken no Hime wa Ero Ero Desu,6.28,"Hentai, Fantasy",OVA,4,2018-10-26
38141,Soredemo Tsuma wo Aishiteru 2,6.17,Hentai,OVA,2,2018-12-07
38142,Out Of My Head,5.81,"Sci-Fi, Music",Music,1,2018-08-03
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",7.76,"Slice of Life, Comedy",TV,12,2019-01-09
38149,Full Metal Panic! Invisible Victory Intermission,6.19,"Action, Military, Mecha",Special,2,2018-05-11
38150,Namu Amida Butsu!: Rendai Utena,6.07,Fantasy,TV,12,2019-04-08
38154,3-gatsu no Lion: Ugoku! Nya Shogi,6.13,Game,Special,10,2017-01-25
38157,Circlet Princess,6.0,"Action, School, Sci-Fi, Sports",TV,12,2019-01-08
38161,Kabukichou Sherlock,6.91,"Mystery, Comedy, Drama",TV,24,2019-10-12
38162,Rinshi!! Ekoda-chan,5.53,"Slice of Life, Comedy, Seinen",TV,11,2019-01-09
38163,Iya na Kao sare nagara Opantsu Misete Moraitai 2,5.98,Ecchi,ONA,6,2019-11-22
38177,Anitore! XX: Hitotsu Yane no Shita de Specials,5.32,"Comedy, Sports, Ecchi",Special,6,2017-03-17
38180,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,6.28,Action,Special,1,2015-12-05
38181,Chainsaw Bunny,4.95,"Comedy, Horror, Supernatural, Thriller",ONA,1,2018-08-01
38186,Bokutachi wa Benkyou ga Dekinai,7.33,"Harem, Comedy, Romance, School, Shounen",TV,13,2019-04-07
38198,Nanatsu no Taizai: Eiyuu-tachi wa Hashagu,7.13,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",OVA,1,2018-11-16
38199,Bermuda Triangle: Colorful Pastrale,5.46,"Music, Fantasy",TV,12,2019-01-12
38201,Osomatsu-san Movie,7.85,"Comedy, Parody",Movie,1,2019-03-15
38203,The iDOLM@STER SideM: Wake Atte Mini!,6.2,"Slice of Life, Comedy",TV,12,2018-10-09
38211,Cinderella Girls Gekijou 3rd Season Specials,6.25,"Game, Music, Slice of Life, Comedy",Special,3,2018-08-24
38212,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",5.45,"Ecchi, Josei, Romance",TV,12,2018-10-08
38217,"Wei, Kanjian Erduo La!",7.27,"Slice of Life, Comedy, Shounen Ai",ONA,12,2018-08-25
38220,Ze Tian Ji 4th Season,7.09,"Action, Adventure, Fantasy",ONA,12,2018-08-22
38226,Choukadou Girl ⅙,6.0,"Comedy, Romance, Seinen",TV,12,2019-04-06
38234,One Piece Movie 14: Stampede,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Movie,1,2019-08-09
38235,Inazuma Eleven: Orion no Kokuin,6.79,Sports,TV,49,2018-10-05
38249,Saiki Kusuo no Ψ-nan: Kanketsu-hen,8.22,"Comedy, School, Shounen, Slice of Life, Supernatural",Special,1,2018-12-28
38250,Xiao Lu He Xiao Lan,7.61,"Game, Sci-Fi, Slice of Life, Comedy, Drama, Magic, School, Shounen Ai",ONA,72,2018-08-27
38251,"Sono Toki, Kanojo wa.",5.67,"Drama, Romance",TV,12,2018-10-07
38252,Boku to Nurse no Kenshuu Nisshi The Animation,7.04,Hentai,OVA,1,2018-11-30
38254,Hashiri Tsuzukete Yokattatte.,6.43,"Drama, Slice of Life",TV,4,2018-10-09
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),6.77,"Psychological, Drama, Magic, Thriller",TV,13,2020-01-05
38260,Kunoichi Botan,5.73,Hentai,ONA,2,2018-08-27
38262,Pingu in the City (2018),6.47,"Slice of Life, Comedy, Kids",TV,26,2018-10-06
38265,Muma no Machi Cornelica,6.59,"Hentai, Demons, Supernatural",OVA,4,2018-11-30
38268,Hangyakusei Million Arthur 2nd Season,6.35,"Action, Adventure, Magic, Fantasy",TV,13,2019-04-04
38271,Spice Paradise: Curry Meshi Ver.,5.66,Music,Music,1,2018-09-06
38276,Houkago Saikoro Club,6.72,"Game, Comedy, School, Shounen",TV,12,2019-10-03
38284,Devidol!,5.56,Comedy,TV,11,2018-10-05
38285,Zuori Qing Kong Pilot,5.94,"Drama, Romance, School, Slice of Life",ONA,1,2014-01-21
38291,Bobunemimimmi Specials,5.76,"Comedy, Parody, Dementia",Special,2,2018-09-15
38292,Mutafukaz,7.07,"Action, Psychological, Sci-Fi, Super Power",Movie,1,2018-10-12
38295,Joshikausei,5.76,"Comedy, School, Slice of Life",TV,12,2019-04-06
38297,"Maou-sama, Retry!",6.51,"Action, Adventure, Fantasy",TV,12,2019-07-04
38301,Kouya no Kotobuki Hikoutai,6.86,"Action, Military, Adventure",TV,12,2019-01-13
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,6.64,"Slice of Life, Comedy, School, Josei",TV,12,2020-01-11
38313,Oushitsu Kyoushi Heine Movie,7.28,"Comedy, Historical, Seinen, Slice of Life",Movie,1,2019-02-16
38325,Hitori no Shita: The Outcast Fanwai Pian,6.62,"Action, Super Power, Supernatural, Martial Arts, Seinen",ONA,2,2018-09-30
38328,Azur Lane,6.28,"Action, Military, Sci-Fi",TV,12,2019-10-03
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,8.68,"Supernatural, Drama, Romance, School",Movie,1,2019-06-15
38330,Kimi Omou Koi,7.16,Hentai,OVA,2,2018-12-21
38331,Stand My Heroes: Piece of Truth,5.7,"Mystery, Romance, Josei",TV,12,2019-10-07
38333,Gochuumon wa Usagi Desu ka??: Sing for You,7.74,"Comedy, Slice of Life",OVA,1,2019-09-26
38337,Gochuumon wa Usagi Desu ka? Bloom,7.98,"Slice of Life, Comedy",TV,12,2020-10-10
38346,And2! And2!,5.7,"Music, Slice of Life",ONA,1,2018-08-15
38347,KisKis! Wo de Nanyou Shi Bohe Tang,5.95,"Harem, Romance",Special,4,2018-05-01
38349,Wotaku ni Koi wa Muzukashii OVA,7.86,"Slice of Life, Comedy, Romance",OVA,2,2019-03-29
38353,Usa Weather Show,5.19,Slice of Life,Special,1,2018-06-01
38357,Majimoji Rurumo: Kanketsu-hen,7.42,"Magic, Romance, Ecchi, Fantasy, Shounen",OVA,2,2019-07-09
38360,Drifters: The Outlandish Knight,7.32,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen",OVA,1,2018-11-30
38361,Tales of Crestoria,6.04,"Game, Fantasy",ONA,4,2018-09-11
38367,Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,5.12,Comedy,ONA,1,2018-09-14
38372,Magic Knight Rayearth Pilot,6.28,"Action, Fantasy, Magic, Mecha, Shoujo",Special,1,2014-10-29
38383,Jashin-chan Dropkick Episode 12,7.1,"Comedy, Supernatural",ONA,1,2018-10-01
38385,Dry Dry Try,6.04,"Adventure, Music, Sci-Fi",Music,1,2017-11-15
38386,Koukyousei Million Arthur,5.51,"Game, Music, Fantasy",ONA,1,2018-09-25
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,5.9,Fantasy,ONA,2,2018-09-21
38390,Chuubyou Gekihatsu Boy,6.78,"Comedy, School",TV,11,2019-10-04
38392,"Tsunagu, Soramoyou",6.36,Music,Music,1,2018-09-21
38395,Otona no Bouguya-san,5.64,"Comedy, Ecchi, Fantasy",ONA,12,2018-10-09
38397,Nande Koko ni Sensei ga!?,6.47,"Comedy, Ecchi, School, Seinen",TV,12,2019-04-08
38408,Boku no Hero Academia 4th Season,8.06,"Action, Comedy, Super Power, School, Shounen",TV,25,2019-10-12
38409,Cike Wu Liuqi,7.91,"Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts",ONA,10,2018-04-25
38410,Cike Wu Liuqi Fanwai,7.52,"Action, Mystery, Comedy, Super Power, Drama, Romance, Martial Arts",ONA,4,2018-08-01
38411,Eiga Daisuki Pompo-san,5.54,"Comedy, Drama",Special,1,2018-09-27
38412,Qing Chi Hong Xiaodou Ba!,6.47,"Slice of Life, Comedy",ONA,12,2018-07-05
38413,Arad: Suming Zhi Men,6.16,"Action, Adventure, Fantasy",ONA,20,2017-04-28
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,7.61,"Psychological, Drama, Thriller, Fantasy",Movie,1,2019-11-08
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,6.58,"Action, Adventure, Super Power, Shounen",Movie,1,2016-11-01
38422,High Score Girl: Extra Stage,8.05,"Comedy, Game, Romance, School, Seinen",OVA,3,2019-03-20
38424,Controller of Controller,5.83,"Cars, Comedy, Dementia, Music",Movie,1,2016-05-18
38425,Ikkitousen: Western Wolves,6.33,"Action, Ecchi, Martial Arts, School, Seinen, Super Power",OVA,3,2019-01-03
38426,Koutetsujou no Kabaneri: Ran - Hajimaru Michiato,6.84,Action,Special,1,2018-09-22
38429,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,6.31,"Military, School",Special,1,2018-12-21
38431,Persona 5 the Animation TV Specials,6.92,"Action, Supernatural, Fantasy, School",Special,2,2018-12-31
38433,God Eater Reso Nantoka Gekijou: Episode EX,5.53,"Fantasy, Military, Parody, Sci-Fi",ONA,2,2018-08-06
38435,Yao Shen Ji Zhi Ying Yao Pian,7.65,"Action, Adventure, Demons, Romance, Martial Arts, Fantasy",ONA,40,2018-09-25
38436,Doupo Cangqiong 3rd Season,7.68,"Action, Adventure, Demons, Supernatural, Romance, Martial Arts, Fantasy",ONA,12,2019-07-21
38444,God Eater Resonant Ops,6.0,"Fantasy, Game, Military, Music, Sci-Fi",ONA,1,2018-03-24
38449,Choujigen Kakumei Anime: Dimension High School,5.21,School,TV,11,2019-01-10
38450,Mo Dao Zu Shi 2nd Season,8.43,"Action, Mystery, Historical, Supernatural",ONA,8,2019-08-03
38453,Natural Vacation The Animation,6.81,Hentai,OVA,1,2018-12-21
38464,Ashita Sekai ga Owaru toshitemo,6.41,"Drama, Romance",Movie,1,2019-01-25
38467,Wu Geng Ji 3rd Season,7.3,"Action, Historical, Supernatural, Martial Arts, Fantasy",ONA,42,2019-12-20
38469,Hanasaku Kizuna no Romantan,5.31,"Action, Adventure, Drama, Fantasy",ONA,1,2018-09-01
38470,Saimin Seishidou,7.01,Hentai,OVA,4,2019-02-01
38472,Isekai Quartet,7.45,"Comedy, Fantasy, Parody",TV,12,2019-04-10
38473,Itsuka Aeru Kimi ni,5.7,"Romance, Sci-Fi",ONA,1,2018-10-06
38474,Yuru Camp△ Season 2,8.61,"Slice of Life, Comedy",TV,13,2021-01-07
38476,Heya Camp△,7.19,"Slice of Life, Comedy",TV,12,2020-01-06
38480,Toaru Kagaku no Accelerator,7.18,"Super Power, Supernatural, Fantasy, School",TV,12,2019-07-12
38481,Toaru Kagaku no Railgun T,8.25,"Action, Sci-Fi, Super Power",TV,25,2020-01-10
38483,Ore wo Suki nano wa Omae dake ka yo,7.39,"Harem, Comedy, Romance, School",TV,12,2019-10-03
38485,Readyyy!,5.67,Music,ONA,1,2018-08-26
38486,Go Now!,6.05,Music,Music,1,2018-04-17
38487,Daitan Futeki ni Koi Shitai,5.77,Music,Music,1,2018-11-12
38488,Special Nu World,5.82,Music,Music,1,2018-10-16
38489,Feng Yu Zhou,7.07,"Action, Adventure, Comedy, Historical, Super Power, Demons, Drama, Fantasy",Movie,1,2018-08-03
38490,Xixing Ji,6.72,"Action, Adventure, Historical, Martial Arts, Fantasy",ONA,16,2018-07-18
38491,Xing Chen Bian,7.58,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,12,2018-10-05
38498,Banana ga Suki,4.97,"Music, Space, Dementia",Music,1,2018-10-10
38510,Adobe Student and Teacher Edition,5.21,Dementia,Special,1,2009-12-01
38513,Rape Gouhouka!!!,5.96,Hentai,ONA,2,2018-09-14
38520,Inko Colors the Animation,6.28,Adventure,ONA,1,2017-03-16
38521,Tengu Desu,5.52,"Demons, Music",Music,1,2018-10-11
38524,Shingeki no Kyojin Season 3 Part 2,9.1,"Action, Drama, Fantasy, Military, Mystery, Shounen, Super Power",TV,10,2019-04-29
38527,Gaikotsu Shotenin Honda-san OVA,6.8,"Slice of Life, Comedy",OVA,1,2019-02-27
38528,Quanzhi Fashi III,7.43,"Action, Magic, Fantasy, School",ONA,12,2018-10-12
38529,Rifle Is Beautiful,6.19,"Slice of Life, Comedy, School",TV,12,2019-10-13
38530,Doraemon Movie 39: Nobita no Getsumen Tansaki,7.01,"Adventure, Fantasy, Kids, Sci-Fi, Space",Movie,1,2019-03-01
38533,Huyao Xiao Hongniang: Zhu Ye,7.48,"Comedy, Historical, Supernatural, Drama, Romance",ONA,12,2019-03-01
38536,Hitori no Shita: The Outcast 3rd Season,6.82,"Action, Mystery, Super Power, Psychological, Supernatural, Drama, Martial Arts",ONA,8,2020-04-24
38540,Tantei Opera Milky Holmes: Psycho no Aisatsu,6.78,"Mystery, Comedy, Super Power",Special,1,2018-12-31
38544,Egao no Daika,6.06,"Military, Slice of Life, Drama, Fantasy, Mecha",TV,12,2019-01-04
38545,Han Solo/Star Wars Story,5.1,Sci-Fi,ONA,2,2018-10-17
38549,TV Yarou Nanaana,6.2,"Adventure, Comedy",TV,24,2018-04-06
38551,Beat in Love (2018),5.67,Music,Music,1,2018-10-16
38554,Aoku Tsuzuku Pass,5.72,Sports,ONA,1,2018-10-12
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,7.49,"Comedy, Drama, Romance, Fantasy, School",TV,12,2020-04-05
38556,Wo Shi Jiang Xiaobai 2nd Season,6.63,"Drama, Music, Romance, Slice of Life",ONA,12,2018-11-09
38558,Laidbackers,6.14,"Comedy, Magic, Fantasy",Movie,1,2019-04-05
38572,Assassins Pride,5.94,Fantasy,TV,12,2019-10-10
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,5.54,"Adventure, Comedy, Fantasy",TV,12,2019-07-13
38578,Star☆Twinkle Precure,7.25,"Action, Magic, Fantasy, Shoujo",TV,49,2019-02-03
38594,"Kimi to, Nami ni Noretara",7.52,"Drama, Romance, Supernatural",Movie,1,2019-06-21
38600,Koukaku Kidoutai: Ghost Chaser,6.21,"Action, Sci-Fi, Police, Seinen",Movie,1,2018-11-02
38601,Hangyakusei Million Arthur Special,6.38,"Action, Adventure, Fantasy, Magic",Special,1,2019-10-02
38606,Zhen Hun Jie Recaps,6.46,"Action, Supernatural",ONA,2,2016-07-21
38610,Tejina-senpai,6.47,"Comedy, Ecchi, School, Seinen",TV,12,2019-07-02
38619,Joshikousei no Mudazukai,7.71,"Comedy, School",TV,12,2019-07-05
38621,Makai Kishi Ingrid: Re - Mesu Buta Dorei ni Ochita Makai Kishi,5.9,"Hentai, Demons, Martial Arts, Fantasy",OVA,1,2018-11-23
38628,Hero Mask,6.32,"Action, Mystery, Police, Sci-Fi",ONA,15,2018-12-03
38629,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,6.76,"Comedy, Seinen",Movie,1,2019-04-19
38632,Honda-san x Taka no Tsume,5.26,"Comedy, Parody",ONA,1,2018-11-03
38650,Hakyuu Houshin Engi: Kou-ke no Chi,5.78,"Adventure, Demons, Fantasy, Shounen, Supernatural",Special,1,2018-10-31
38653,Dragon Ball Super: Broly - Skytree Super,7.08,"Action, Comedy, Shounen",Special,1,2018-11-01
38656,Darwin's Game,7.3,"Action, Sci-Fi, Mystery, Super Power, Shounen",TV,11,2020-01-04
38658,Futon no Naka kara Detakunai,6.49,"Music, Slice of Life, Comedy",Music,1,2018-01-11
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,7.54,"Action, Adventure, Comedy, Fantasy",TV,12,2019-10-02
38663,Mushikago no Cagaster,6.57,"Action, Sci-Fi, Drama",ONA,12,2020-02-06
38664,Final Fantasy XV: Episode Ardyn - Prologue,6.6,Action,ONA,1,2019-02-17
38667,W'z Special,5.88,"Action, Music",Special,1,2019-02-27
38668,Dorohedoro,8.1,"Action, Comedy, Horror, Magic, Fantasy, Seinen",TV,12,2020-01-13
38669,Tsukiuta. The Animation 2,6.52,Music,TV,13,2020-10-07
38670,Actors: Songs Connection,6.23,"Music, School",TV,12,2019-10-06
38671,Enen no Shouboutai,7.68,"Action, Supernatural, Shounen",TV,24,2019-07-06
38672,Precure Miracle Universe Movie,6.29,"Action, Magic, Fantasy, Shoujo",Movie,1,2019-03-16
38673,Mini Toji,6.14,"Action, Comedy, Fantasy",TV,10,2019-01-06
38674,Higashi Asia Bunka Toshi 2019 Toshima,5.75,Slice of Life,ONA,1,2018-11-06
38677,Guomin Laogong Dai Huijia 4th Season,6.14,"Drama, Romance",ONA,12,2018-10-03
38678,Kimi no Matsu Mirai (Basho) e,5.92,"Sci-Fi, Slice of Life",ONA,1,2018-11-11
38680,Fruits Basket 1st Season,8.2,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",TV,25,2019-04-06
38681,God Eater 3,6.43,"Action, Game, Music",ONA,1,2018-11-13
38691,Dr. Stone,8.34,"Sci-Fi, Adventure, Shounen",TV,24,2019-07-05
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,6.65,"Action, Comedy, Magic, Fantasy",ONA,3,2018-11-23
38699,Boku no Hero Academia the Movie: Futari no Hero Specials,7.45,"Action, Super Power, Shounen",Special,2,2019-02-13
38700,Tsukiyo & Opal,5.45,Dementia,Movie,1,2015-03-07
38702,Ya-Ne-Sen a Go Go,5.67,Music,Movie,1,2011-02-03
38707,RobiHachi,6.51,"Adventure, Comedy, Sci-Fi, Space",TV,12,2019-04-08
38708,Wagaya no Liliana-san The Animation,7.2,Hentai,OVA,1,2019-01-31
38710,Golden Kamuy 2nd Season OVA,7.47,"Action, Adventure, Historical, Seinen",OVA,3,2019-03-19
38712,A Log Day of Timbre,4.8,Dementia,ONA,1,2011-02-25
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.5,"Action, Sci-Fi, Space, Mecha",Movie,1,2019-11-29
38719,Fight League: Gear Gadget Generators,6.15,"Action, Sci-Fi, Mecha",ONA,26,2019-02-14
38720,Lupin III: Goodbye Partner,6.83,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,2019-01-25
38727,Een,5.01,Dementia,ONA,1,2018-02-12
38728,Onami,5.02,Music,Music,1,2018-01-21
38731,Diamond no Ace: Act II,8.23,"Comedy, Sports, School, Shounen",TV,52,2019-04-02
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",7.13,Hentai,ONA,2,2018-10-19
38733,Hataraku Saibou: Kaze Shoukougun,7.28,"Comedy, Shounen",Special,1,2018-12-27
38735,7 Seeds,6.55,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo",ONA,12,2019-06-28
38739,Mobile Suit Gundam UC Perfectibility,6.18,"Action, Mecha",Movie,1,2018-09-30
38740,Bai She: Yuan Qi,7.47,"Action, Adventure, Demons, Drama, Fantasy, Historical, Martial Arts, Romance",Movie,1,2019-01-11
38741,Xue Ying Ling Zhu,7.22,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,26,2018-12-20
38742,Da Li Si Rizhi,6.72,"Action, Mystery, Comedy, Historical, Demons, Martial Arts",ONA,12,2020-04-10
38744,Hangyakusei Million Arthur PV,5.76,"Action, Adventure, Fantasy",ONA,1,2018-11-29
38748,"""Tokyo""",4.74,Dementia,Movie,1,2017-10-05
38753,Araburu Kisetsu no Otome-domo yo.,7.5,"Comedy, Drama, Romance, School, Shounen",TV,12,2019-07-06
38756,2,4.58,Music,Music,1,2017-10-06
38759,Sewayaki Kitsune no Senko-san,7.36,"Slice of Life, Comedy, Supernatural, Romance",TV,12,2019-04-10
38760,Tsuma Netori: Ikumi to Shizuka,6.05,Hentai,OVA,1,2018-12-28
38766,Roll,5.19,Cars,ONA,1,2014-08-16
38767,Cinderella Girls Gekijou: Climax Season,6.47,"Slice of Life, Comedy",TV,13,2019-04-02
38768,Black Clover: Jump Festa 2018 Special,6.17,"Comedy, Fantasy, Shounen",Special,1,2018-11-25
38770,Detective Conan Movie 23: The Fist of Blue Sapphire,7.82,"Action, Mystery, Comedy, Police, Drama, Shounen",Movie,1,2019-04-12
38773,Buggy Map,5.02,Dementia,Special,2,2014-12-09
38775,Rune's Pharmacy: Tiarajima no Okusuriya-san,6.19,"Hentai, Fantasy",ONA,4,2018-11-30
38777,Jujutsu Kaisen,6.95,Shounen,ONA,3,2018-12-03
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.78,"Comedy, Romance, Ecchi, Shounen",TV,12,2019-04-06
38779,Kami-machi Sana-chan The Animation,6.66,Hentai,OVA,1,2019-02-22
38783,Ikebukuro PR Anime,6.15,Fantasy,ONA,1,2019-01-17
38784,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.56,"Game, Music",Special,1,2016-12-07
38787,Senryuu Shoujo,7.41,"Slice of Life, Comedy, School, Shounen",TV,12,2019-04-06
38788,Detective Conan: Amuro Secret Call,6.24,"Mystery, Comedy, Police",Special,1,2018-10-03
38789,One Room Second Season Special,5.52,Ecchi,Special,1,2018-11-30
38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.59,"Action, Game, Sci-Fi, Adventure, Comedy, Fantasy",TV,12,2020-01-08
38793,Tensei shitara Slime Datta Ken OVA,7.46,"Fantasy, Shounen",OVA,5,2019-07-09
38795,I Want Nothing,5.39,"Dementia, Music",Music,1,2008-04-10
38797,"Papa datte, Shitai",5.97,Shounen Ai,TV,8,2019-01-07
38798,Tsuma ga Kirei ni Natta Wake,6.37,Hentai,OVA,2,2019-04-05
38799,Koukaku Kidoutai: SAC_2045,6.69,"Action, Military, Sci-Fi, Police, Mecha, Seinen",ONA,12,2020-04-23
38803,Anima Yell! Ouen Douga,5.66,"Comedy, School",ONA,12,2018-10-07
